slit_position_mm	f_cup_charge
19.87951807228916	0.00026086061024595855
19.87951807228916	0.00026086061024595855
20.682730923694777	0.0008273789838981298
20.682730923694777	0.0008273789838981298
21.485943775100395	0.0022550120784737954
21.485943775100395	0.0022550120784737954
22.289156626506028	0.005304484193497466
22.289156626506028	0.005304484193497466
23.092369477911646	0.01175004949335298
23.092369477911646	0.01175004949335298
23.895582329317264	0.023883695059817724
23.895582329317264	0.023883695059817724
24.698795180722897	0.04437847349531525
24.698795180722897	0.04437847349531525
25.502008032128515	0.07559316655773365
25.502008032128515	0.07559316655773365
26.305220883534133	0.1180848287913245
26.305220883534133	0.1180848287913245
27.10843373493975	0.1687871050431217
27.10843373493975	0.1687871050431217
27.911646586345384	0.2212283263916652
27.911646586345384	0.2212283263916652
28.714859437751002	0.26576918706933095
29.11646586345381	0.28195223183962326
29.11646586345381	0.28195223183962326
29.919678714859444	0.2970408296432926
29.919678714859444	0.2970408296432926
30.722891566265062	0.2868952219386566
30.722891566265062	0.2868952219386566
31.52610441767068	0.25388364449664463
31.52610441767068	0.25388364449664463
32.3293172690763	0.20589622500270327
32.3293172690763	0.20589622500270327
33.13253012048193	0.15305293242072804
33.13253012048193	0.15305293242072804
33.93574297188755	0.10424518828108752
33.93574297188755	0.10424518828108752
34.73895582329317	0.06503024576125482
34.73895582329317	0.06503024576125482
35.5421686746988	0.0372669026465011
35.5421686746988	0.0372669026465011
36.34538152610442	0.01955516540290575
36.34538152610442	0.01955516540290575
37.14859437751004	0.009327819873784109
37.14859437751004	0.009327819873784109
37.95180722891567	0.004149087309210814
37.95180722891567	0.004149087309210814
37.95180722891567	0.004149087309210814
39.1566265060241	0.0010388434782056945
39.1566265060241	0.0010388434782056945
39.959839357429715	0.0003961264851622978
39.959839357429715	0.0003961264851622978
40.76305220883535	7.027922091911945e-05
40.76305220883535	7.027922091911945e-05
41.566265060240966	-1.1970803917124231e-05
41.566265060240966	-1.1970803917124231e-05
41.566265060240966	-1.1970803917124231e-05
42.77108433734939	1.8802378002578746e-05
42.77108433734939	1.8802378002578746e-05
43.574297188755025	-2.69252240724076e-05
43.574297188755025	-2.69252240724076e-05
44.377510040160644	-1.7691062423325397e-05
44.377510040160644	-1.7691062423325397e-05
45.18072289156626	2.4763458767450176e-05
45.58232931726907	4.795608267447241e-05
45.58232931726907	4.795608267447241e-05
46.385542168674704	-4.208686063242705e-06
46.385542168674704	-4.208686063242705e-06
47.18875502008032	-2.615589031343917e-05
47.59036144578313	-2.3009150382788758e-05
47.59036144578313	-2.3009150382788758e-05
48.39357429718875	4.6563351446613613e-05
48.39357429718875	4.6563351446613613e-05
49.19678714859438	-1.8752357815932295e-05
49.19678714859438	-1.8752357815932295e-05
50.0	-2.073321760849136e-05
