slit_position_mm	f_cup_charge
38.22055137844612	0.0030312021410733433
38.47117794486215	0.0023408410860788617
38.47117794486215	0.0023408410860788617
38.972431077694225	0.0012436050094476593
38.972431077694225	0.0012436050094476593
39.473684210526315	0.0007042106258501456
39.724310776942346	0.0004619084248333997
39.724310776942346	0.0004619084248333997
40.225563909774436	0.0002707197958064079
40.225563909774436	0.0002707197958064079
40.72681704260651	8.825045388924977e-05
40.72681704260651	8.825045388924977e-05
41.22807017543859	4.2592489361113814e-05
41.22807017543859	4.2592489361113814e-05
41.729323308270665	4.633958027656544e-05
41.729323308270665	4.633958027656544e-05
42.230576441102755	9.120950534311269e-07
42.230576441102755	9.120950534311269e-07
42.73182957393483	5.490736821596558e-05
42.73182957393483	5.490736821596558e-05
43.23308270676691	3.378680492795211e-05
43.23308270676691	3.378680492795211e-05
43.734335839599	-1.732875333968207e-05
43.734335839599	-1.732875333968207e-05
44.235588972431074	3.0704302357311866e-05
44.235588972431074	3.0704302357311866e-05
44.73684210526315	-1.770445338213311e-05
44.987468671679196	1.4605870158349467e-05
44.987468671679196	1.4605870158349467e-05
45.48872180451127	1.5952567152839848e-05
45.48872180451127	1.5952567152839848e-05
45.98997493734335	3.467883755747141e-05
45.98997493734335	3.467883755747141e-05
46.49122807017544	1.054266578929235e-05
46.49122807017544	1.054266578929235e-05
46.992481203007515	-2.5635510461959944e-05
46.992481203007515	-2.5635510461959944e-05
47.49373433583959	3.969300914184138e-05
47.49373433583959	3.969300914184138e-05
47.99498746867167	5.296183767498408e-07
47.99498746867167	5.296183767498408e-07
48.49624060150376	1.7645485827580186e-05
48.49624060150376	1.7645485827580186e-05
48.99749373433583	1.513673241383049e-05
48.99749373433583	1.513673241383049e-05
49.49874686716791	-3.196468984652686e-05
49.49874686716791	-3.196468984652686e-05
50.0	-2.1260389224156696e-05
